term,tag 
qualities,NNS
quixotic,JJ
quantitative,JJ
quyne,NP
quotations,NNS
quavered,VBD
quantity,NN
provincialism,NN
precondition,NN
pre-planning,NN
proletariat,NN
prechlorination,NN
proteolysis,NN
primed,VBN
propertius,NP
protest,VB
proposition,NN
preface,NN
primes,NNS
premonitory,JJ
prophecy,NN
prolongs,VBZ
preserves,NNS
praises,VBZ
presente,RB
prejudicial,JJ
pretense,NN
predicting-machines,NNS
presents,NNS
prophets,NNS
program,NN
promoting,VBG
preserved,VBN
prodding,VBG
pride,NN
presentation,NN
protestants,NPS
pro-trujillo,JJ
protective,JJ
premium,NN
presently,RB
preceeded,VBN
prefectures,NNS
prudence,NN-HL
preceeding,VBG
procession,NN
prehistoric,JJ
prognostication,NN
pressure-sensing,JJ
precinct,NN-TL
promptings,NNS
prize,NN
progression,NN
presented,VBN
preordainment,NN
princess-in-a-carriage,NN
proposals,NNS
prolonged,VBN
presenter,NN
prosodic,JJ
prohibiton,NN
pre-vision,NN
prevent,VB
pragmatic,JJ
pretenses,NNS
pride-venus,NP
prandtl,NP
prediction,NN
preposterous,JJ
preacher,NN
professionalism,NN
pre-literate,JJ
prairie,NN
professionally,RB
price-consciousness,NN
protrude,VB
pretentious,JJ
pro-castro,JJ
protitch,NP
prabang,NP
prisons,NNS
profitability,NN
pre-decoration,NN
prevailed,VBD
pragmatism,NN
proselytizing,VBG
pristine,JJ
protein-bound,JJ
pre-penicillin,JJ
prosaic,JJ
processing,NN
prognoses,NNS
prescriptions,NNS
prescribe,VB
prescriptive,JJ
pratt,NP
protection,NN
proprieter,NN
protogeometric,JJ
price-cutting,NN
proficiency,NN
preamble,NN
prostrate,JJ
prosecutors,NNS
pre-marital,JJ
pretensions,NNS
price-wise,RB
prior,RB
preferentially,RB
prieur,NP
products,NNS-TL
primacy,NN
principally,RB
pre-academic,JJ
processional,NN
prints,NNS
projection,NN
presidents,NNS
proximal,JJ
precincts,NNS
private,JJ
privately,RB
pro-neutralist,JJ
prompt,JJ
protectorate,NP
producin',VBG
pre-nuptial,JJ
prefixes,NNS
prayer-time,NN
proto-athabascan,NP
proceed,VB
prove,VB
probabilities,NNS
prevalence,NN
predictions,NNS
privet,NN
predictability,NN
procrastinate,VB
process,NN
praised,VBN
prey,NN
preview,NN
prep,NN
prosecutor,NN-TL
prized,VBN
prancing,VBG
preconditioned,VBN
presumes,VBZ
pre-drilled,VBN
progressivism,NN
prizes,NNS
protozoan,JJ
projective,JJ
primeval,JJ
producing,VBG
presumed,VBD
pro-hearst,JJ
primly,RB
practicing,VBG
precipice,NN
primate,NP
pretend,VB
protons,NNS
privy,NN
premarital,JJ
prompts,VBZ
printing,NN
prearranged,VBN
praise,VB
predominating,VBG
precociously,QL
proof,NN
prohibiting,VBG
predict,VB
professedly,RB
proportions,NNS
preserving,VBG
promotional,JJ
promulgated,VBN
protects,VBZ
pride-starlette,NP
prize-fight,NN
prentice-hall,NP-TL
proctor,NN
prize-winning,JJ
present-day,JJ
procrastination,NN
preferably,RB
provincial,JJ
prisca,NP-TL
productive,JJ
procurer,NN
predominantly,RB
prokofieff's,NP$
provide,VB
proclaim,VB
preliterate,JJ
preening,VBG
prexy,NP
prognosis,NN
procured,VBN
praisegod,NP
propagandistic,JJ
prejudice,NN
preferable,JJ
profile,NN
prohibits,VBZ
product,NN
prepayment,NN
professing,VBG
pretexts,NNS
protuberance,NN
profili,NP
proto-senility,NN
propylthiouracil,NN
produce,VB
prowlers,NNS
preferred,VBN
preferring,VBG
president,NN
pre-easter,JJ
proclaimed,VBD
processors,NNS
profited,VBN
primers,NNS
preferential,JJ
producers',NNS$
priestly,JJ
pre-employment,JJ
prefers,VBZ
prussian,JJ
pranha,NN
pro-yankee,JJ
presiding,VBG
processor,NN
propriety,NN
pre-historic,JJ
progressively,RB
preventive,JJ
presuppose,VB
preparatory,JJ
procreation,NN
premature,JJ
producer,NN
produces,VBZ
preaches,VBZ
prussia,NP-TL
pressed-paper,NN
presley,NP
proverbial,JJ
proportionate,JJ
produced,VBN
predisposed,VBN
preprinting,VBG
pre-world-war-,JJ
pretext,NN
propping,VBG
pre-eminent,JJ
priming,NN
pripet,NP-TL
precipitin,NN
protoplasmic,JJ
pronto,RB
progeny,NN
prentice's,NP$
prodigy,NN
pre-attack,JJ
production,NN
prowled,VBD
prai,VB
precipitate,NN
pram,NN
presentness,NN
prosper,VB
programed,VBN
press,VB
propose,VB
practice,NN
prejudices,NNS
projectiles,NNS
prunes,NNS
promulgators,NNS
prejudiced,VBN
provision,NN
presidential,JJ
pre-war,JJ
profound,JJ
prophetically,RB
preclude,VB
proscribed,VBN
presbyterian-st.,NP
presupposition,NN
prospers,VBZ
profusely,RB
problematical,JJ
prosopopoeia,NP
prevailing,VBG
prohibit,VB
preceded,VBN
prompted,VBN
princes',NNS$-TL
programmed,VBN
principles,NNS
prepositional,JJ
precepts,NNS
practising,VBG
precedes,VBZ
preaching,VBG
prudently,RB
programmer,NN
programmes,NNS
propitiate,VB
presaged,VBD
prewar,JJ
profit,NN
projected,VBD
preprepared,VBN
precision,NN
print,NN
problem-solving,JJ
processed,VBN
primitive-eclogue,NN
preponderating,VBG
proviso,NN
protruding,VBG
prostitutes,NNS
presbyterianism,NP
predominates,VBZ
preschool,JJ
promptly,RB
proprietorship,NN
proportionality,NN
proxy,NN
prowazwki,NP
pre-revolutionary,JJ
printemps,FW-NN-TL
pre-shaped,JJ
princess,NN
pro-tem,JJ
prefab,JJ
producers,NNS
prior-year,NN
prophet,NN
professions,NNS
prossed,VBN
programming,VBG
priorities,NNS
prepolymer,NN
proffered,VBD
prospered,VBD
prodigal,JJ
projectile,NN
proportionally,RB
promotion,NN
profess,VB
programing,VBG
pre-primary,NN
prospective,JJ
precautionary,JJ
probability,NN
predictive,JJ
pro-u.n.f.p.,JJ
primary,JJ
preservation,NN
privies,NNS
primitivism,NN
proposing,VBG
probation,NN
precisely,RB
profiles,NNS
precariously,RB
prank,NN
preached,VBD
practitioners,NNS
privacy,NN
probity,NN
prostate,NN
preludes,NNS-TL
provenance,NN
protracted,VBN
priority,NN
pre-selling,NN
predomination,NN
pro-ball,NN
prouder,JJR
protestations,NNS
prone,RB
provisioned,VBN
predictably,RB
proving,VBG
precocity,NN
printmaking,NN
prometheus,NP
predictable,JJ
prodigious,JJ
prefecture,NN-TL
professionals,NNS
pre-determined,VBN
prune,NN
princeton,NP
presumptions,NNS
predictors,NNS
professeur,FW-NN
presto,UH
prejudged,VBN
proneness,NN
prokofieff,NP
project,VB
precocious,JJ
protected,VBD
premonitions,NNS
providing,VBG
provoke,VB
profuse,JJ
procedural,JJ
prospect,NN
pre-emption,NN
preston,NP
premier,NN-TL
prostitution,NN
prepupal,JJ
provdied,VBN
precipitating,VBG
pry,VB
prosperity,NN
pre-assault,JJ
prima-facie,JJ
probly,RB
propagation,NN
private-school,NN
provokes,VBZ
promenades,NNS
pre-conditions,NNS
prototypical,JJ
provoked,VBD
primaries,NNS
present-time,JJ
propitious,JJ
province,NN-TL
printer,NN
prick,NN
prednisone,NN
printable,JJ
price,NN
precluded,VBD
pronouncement,NN
procure,VB
prohibitive,JJ
promenade,NN
propagate,VB
printed,VBD
pressure-volume-temperature,NN
preliminary,JJ
prisoner,NN
proverb,NN
prestige,NN
prayerfully,RB
prodigies,NNS
profoundest,JJT
precedents,NNS
prence,NP
prettiness,NN
prisoners',NNS$
prolongation,NN
problematic,JJ
professor,NN-TL
proud,JJ
prefaced,VBN
proceedings,NNS
prestidigitator,NN
principle,NN
professional,JJ
profundity,NN
pricks,NNS
prevaile,VB
precise,JJ
pruta,FW-NNS
prim,JJ
prepackaged,VBN
probe,VB
pre-1960,JJ
precarious,JJ
prix,FW-NN-TL
propagandist,NN
proto-yokuts,NP
prosser,NP
principal,NN
pre-existent,JJ
protrusion,NN
predilections,NNS
promote,VB
precedence,NN
probings,NNS
probl'y,RB
proclamation,NN
proportion,NN
pre-history,NN
prolong,VB
price-earnings,NNS
procreative,JJ
pretty,QL
preliminaries,NNS
predecessor,NN
prosecute,VB
presbyterian,JJ
prowess,NN
pregnant,JJ
prohibition,NN
prides,VBZ
protectively,RB
priest's,NN$
preparing,VBG
pretending,VBG
probably,RB
proust,NP
primates,NNS
procedures,NNS
prickly,RB
prime,NP
professors,NNS
processes,NNS
progressive,JJ
preying,VBG
priest,NN
predicted,VBD
protesting,VBG
proponents,NNS
pre-cast,JJ
prayerful,JJ
precaution,NN
providence's,NP$
preach,VB
profit-maximizing,JJ
pretence,NN
preconscious,JJ
presuming,VBG
pronoun,NN
prayers,NNS
professes,VBZ
prague,NP
proclaiming,VBG
proclaims,VBZ
proliferation,NN
projections,NNS
professed,VBD
pricking,VBG
preparation,NN
probable,JJ
preside,VB
propulsion,NN
prevails,VBZ
proteases,NNS
pressures,NNS
props,NNS
progress,NN
prodigally,RB
presage,VB
proudhon,NP
preserve,VB
pre-conscious,JJ
premises,NNS
prettiest,JJT
prolusion,NN
preparation-inquirers',NP-TL
propulsions,NNS
procreativity,NN
probed,VBD
premise,NN
probing,VBG
precious,JJ
prelude,NN
prams,NNS
protect,VB
predicator,NN
prudential,JJ
profanity,NN
prop.,NN-TL
priests,NNS
presentations,NNS
pray,VB
pro-communist,JJ
pronouncements,NNS
presumably,RB
provocation,NN
prosecuting,VBG
proton,NN
preparedness,NN
precut,VBN
propped,VBN
pregnancy,NN
prepubescent,JJ
primping,VBG
provinces,NNS
proceeded,VBD
protoplasm,NN
proprietor,NN
practised,VBN
prurient,JJ
privilege,NN
prevailin',VBG
proposal,NN
prototype,NN
pro,IN
practicability,NN
presentlye,RB
pre-fair,JJ
propositions,NNS
prospects,NNS
priced,VBN
proven,VBN
prices,NNS
prescription,NN
prof.,NN-TL
present,JJ
prado,NP
predicament,NN
presses,NNS
practicality,NN
predominately,RB
presidency,NN
price-level,NN
prominence,NN
promoter,NN
promotes,VBZ
prolusions,NNS
presentational,JJ
pre-cooled,JJ
pressed,VBN
promising,JJ
promoted,VBN
property,NN
precede,VB
procedure,NN
principia,FW-NNS-TL
provocative,JJ
pre-packed,JJ
pro-western,JJ
preemployment,JJ
program's,NN$
pruned,VBD
pressing,VBG
proteolytic,JJ
prose,NN
protein,NN
pre-empting,JJ
protestantism,NP
predigested,VBN
productivity,NN
presentable,JJ
prognosticator,NN
prattville,NP
provisons,NNS
privileges,NNS
progressing,VBG
pretrial,JJ
prevented,VBN
predominated,VBD
preconceptions,NNS
preconceived,VBN
premonition,NN
proxmire,NP
principals,NNS
preisolated,VBN
privileged,JJ
prerequisite,NN
prophesies,VBZ
practitioner,NN
prefuh,VB
praising,VBG
promoters,NNS
premiere,NN
proscribe,VB
proprietors,NNS
privations,NNS
prevision,NN
prophesied,VBN
propagated,VBN
proprietory,JJ
predecessors,NNS
prescribed,VBN
pressure-happy,JJ
pride's,NN$
practiced,VBN
programs,NNS
pressure-formed,JJ
promulgating,VBG
private-eye,NN
preponderance,NN
procurement,NN
practices,NNS
prescribes,VBZ
prospering,VBG
pressure-cooker,NN
president-elect,NN-TL
prevention,NN
protege,NN
priddy,NP
privately-owned,JJ
protocol,NN
proposed,VBD
prevayle,VB
proximity,NN
prorate,VB
proscription,NN
prosecuted,VBN
profoundly,RB
proposes,VBZ
professor's,NN$
propionate,NN
predicts,VBZ
prayin',VBG
protecting,VBG
priceless,JJ
praying,VBG
prince,NN-TL
pro-europe,JJ
previous,JJ
profitable,JJ
presumption,NN
progandist,NN
proudest,JJT
preponderantly,RB
provocatively,RB
profit-motivated,JJ
pronouncing,VBG
preacher-singer,NN
preferences,NNS
prison,NN
prominently,RB
price-setting,NN
profitably,RB
prolonging,VBG
procaine,NN
provisions,NNS
prefer,VB
pre-school,JJ
prosodies,NNS
progressed,VBD
propelled,VBD
predetermined,VBN
preference,NN
presume,VB
propeller,NN
progresses,VBZ
projects,VBZ
prominent,JJ
proponent,NN
pranks,NNS
prosecution's,NN$
prefabricated,VBN
preradiation,NN
profoundity,NN
profit-sharing,JJ
pretest,NN-HL
presser,NN-HL
professorship,NN
pre-anglo-saxon,JJ
propel,VB
proteins,NNS
proudly,RB
propylaea,NP
pre-legislative,JJ
preposition,NN
productions,NNS
pre-inaugural,JJ-HL
pre-existence,NN
proper,JJ
prevot,NP
precautions,NNS
proprietorships,NNS
prerogatives,NNS
provided,VBN
proceeding,VBG
prolific,JJ
prow,NN
protestant-dominated,JJ
proficient,JJ
pros,NNS
prop,VB
providence,NP
precedent-based,JJ
provides,VBZ
prod,NN
pre-punic,JJ
predispositions,NNS
presuppositions,NNS
prosecution,NN
predicting,VBG
pressure,NN
protagonist,NN
prohibited,VBN
properties,NNS
projector,NN
printer's,NN$
preoccupied,VBN
prettyman,NP
predisposition,NN
process-server,NN
previsions,NNS
practical,JJ
preoccupies,VBZ
practicable,JJ
progressions,NNS
pratakku,FW-NN
prevost,NP
provisional,JJ
provincetown,NP
primitive,JJ
protests,NNS
protease,NN
preambles,NNS
presence,NN-TL
previously,RB
primal,JJ
prisoners,NNS
profession,NN
presupposed,VBN
pretender,NN-TL
promise,NN
primarily,RB
provocateurs,NNS
protozoa,NNS
proportional,JJ
presupposes,VBZ
producer-hubby,NN
propeller-driven,JJ
prepare,VB
probabilistic,JJ
pre-han,JJ
preferment,NN
providential,JJ
prettier,JJR
prayerbooks,NNS
predominance,NN
prowling,VBG
premix,NN
prostitute,VB
pretends,VBZ
prophetic,JJ
proportionately,RB
pronounce,VB
priam,NP
preparations,NNS
prophecies,NNS
pricked,VBN
prentiss',NP$
properly,RB
prettily,RB
promazine,NN
proclivities,NNS
prince's,NN$-TL
pre-set,JJ
probate,NN
presentments,NNS
proverbs,NNS
protestant,JJ
prie-dieu,FW-NN
princes,NNS
prevents,VBZ
prosecutions,NNS
prowl,NN
pressure-measuring,JJ
projecting,VBG
preparative,JJ
prematurely,RB
problem,NN
propaganda,NN
precipitated,VBN
pricing,VBG
profusion,NN
prayed,VBD
promises,VBZ
prayer-requests,NNS
proved,VBN
probes,NNS
prudentially,RB
proximate,JJ
presences,NNS
presided,VBD
precept,NN
prodigall,NN-TL
provost,NN-TL
proves,VBZ
promised,VBD
prayer,NN
presides,VBZ
prevail,VB
proceeds,VBZ
protruded,VBD
profane,JJ
pre-season,JJ
protested,VBN
propagandists,NNS
prosperous,JJ
prosceniums,NNS
prodded,VBN
prerogative,NN
proctors,NNS
propositioned,VBN
preventing,VBG
preachers,NNS
proliferated,VBD
preflight,JJ
pronouns,NNS
predestined,VBN
predominant,JJ
president's,NN$-TL
preoccupation,NN
productivity-share,NN
profet,NN
pronounced,VBN
preceding,NN
problems,NNS
pretended,VBD
prepared,VBN
proclamations,NNS
pratt's,NP$-TL
princesse,NN
preconditions,NNS
propelling,VBG
premieres,NNS
prepares,VBZ
prudent,JJ
priory,NN-TL
precooked,VBN
prevalent,JJ
practically,RB
precipice-walled,JJ
preoccupations,NNS
pre-french,JJ
pre-civil,JJ
presumptuous,JJ
premiums,NNS
presenting,VBG
prying,VBG
prolixity,NN
precedent,NN
profits,NNS
prepublication,NN
pseudo-happiness,NN
pseudo-questions,NNS
psychoanalytic,JJ
psyllium,NN
pseudo-capitalism,NN
psyche,NN
pseudo-sophistication,NN
psychopomp,NN
psychical,JJ
psychopath,NN
psychoanalysis,NN
psycho-physiology,NN
psychically-blind,JJ
psychopathic,JJ
psychoanalyst,NN
psychology,NN
psychotic,JJ
psithyrus,NP
psychic,JJ
pseudynom,NN
psychopharmacological,JJ
psychotherapists,NNS
psyches,NNS
pseudonym,NN
psychoactive,JJ
psi,NN
pseudo-willing,NN
psychiatrist,NN
psychological-intellectual,JJ
psychotherapeutic,JJ
pseudo-emotion,NN
psychiatric,JJ
psychically,RB
psychologist,NN
pseudo-symmetric,JJ
pseudo-scientific,JJ
pseudomonas,NP
pseudo-thinking,NN
psychotherapy,NN
pseudo-anthropological,JJ
psychiatrists,NNS
psychological,JJ
pseudophloem,NN
psychologists,NNS
psalmist,NN
pseudo,JJ
pseudo-glamorous,JJ
pseudo-patriotism,NN
psalm,NN
psychologically,RB
psychosomatic,JJ
psychiatry,NN
pseudo-feeling,NN
pp.,NNS
pq,NN
pvt,NN-HL
pwa,NP-TL
pt.,NN-TL
ptolemy,NP
ptolemaic,JJ
ptc,NN
pta,NP-TL
ptolemy's,NP$
ptolemaists,NPS
pterygia,NN
pulsed,VBN
publique,FW-JJ-TL
pursuant,JJ
purported,VBD
put-upon,JJ
purely,QL
pumblechook's,NP$
puttin',VBG-TL
punster,NN
purgation,NN
puzzling,VBG
purified,VBN
puff,VB
puddingstone,NP
punted,VBD
pups,NNS
purvis,NP
pullover,NN-TL
pugh,UH
pursuing,VBG
puerto,NP
purposively,RB
puppyish,JJ
pumpkin,NN
puffs,VBZ
publicity,NN
publicists,NNS
punctured,VBN
puzzled,VBN
pumblechook,NP
pushers,NNS
puzzles,NNS
puzzler,NN
putting,VBG
publicizing,VBG
pullman's,NP$
pulsing,VBG
pullmans,NPS
purporting,VBG
purveyor,NN
pueri,FW-NNS
purpling,VBG
pundits,NNS
putains,FW-NNS
pug-nosed,JJ
pummeled,VBD
pubescent,JJ
puppet's,NN$
puddle,NN
pushin',VBG
pursuits,NNS
pulse,NN
pursewarden,NP
punitive,JJ
puritans,NPS
publically,RB
purest,JJT
purchasers,NNS
puncturing,VBG
purple,JJ
putter,NN
publish,VB
puckering,VBG
pump,NN
pulpit,NN
pulsating,VBG
purdue's,NP$
pursed,VBD
putted,VBD
public,JJ
publishers,NNS
pun,NN
purses,NNS
push-pull,NP
punched,VBD
pushing,VBG
pupated,VBN
pumping,VBG
pub,NN
punch,VB
pulse-jet,NN
puckish,JJ
putty,NN
pursuit,NN
public's,NN$
put,VBD
pupates,VBZ
pup,NN
punishments,NNS
publication,NN-HL
publishes,VBZ
publisher,NN
pulpits,NNS
puerile,JJ
pulverizing,VBG
purists,NNS
puddles,NNS
punctuated,VBN
purism,NN
pump-action,NN
published,VBD
purring,VBG
punishment,NN
puny,JJ
pulleys,NNS
pullings,NP
pulova,NP
purling,VBG
pungency,NN
purport,VB
puritan,JJ-TL
pussy,NN
puzzle,VB
puccini's,NP$
puncher,NN
purveyors,NNS
puppet,NN
punishable,JJ
pulverized,VBD
punching,NN
pulls,NNS
pulmonary,JJ
pullman,NP-TL
putt,NN
punishes,VBZ
publishing,VBG
puts,VBZ
purposive,JJ
puke,NN
putty-like,JJ
punishing,VBG
punished,VBN
public-school,NN
purposefully,RB
purposely,RB
purgatory,NN
puberty,NN
pulley,NN
purchaser's,NN$
pualani,NP
public-opinion,NN
punctually,RB
pursuers,NNS
pumped-up,VBN
pulse-timing,JJ
punchbowl,NN
pump-priming,NN
pulitzer,NP-TL
pull,VB
putas,FW-NNS-TL
publicly,RB
pursue,VB
punnished,VBN
puissant,JJ
pungent,JJ
purloined,VBN
purposeless,JJ
purge,VB
purtiest,JJT
public-spirited,JJ
publications,NNS
pumped,VBD
push-ups,NNS
punched-card,NN
purports,VBZ
pulsation,NN
pulp,NN
purcell,NP
puttering,VBG
punks,NNS
purchases,NNS
purifying,VBG
punches,NNS
pushes,VBZ
public-limit,NN
punk,NN
purse,NN
purposes,NNS
pushed,VBN
pulling,VBG
purity,NN
purchased,VBN
punctuality,NN
purposed,VBN
purging,VBG
purdew,NP
pussycat,NN
public-address,NN
puritanical,JJ
pupils,NNS
puffed,VBD
pursued,VBN
punctuation,NN
purchasing,VBG
publick,JJ
pulaski,NP-TL
pushup,NP
pure,JJ
punish,VB
puppy,NN
puffing,VBG
puckered,VBN
pursues,VBZ
pursuer,NN
puzzlement,NN
puppets,NNS
puffy,JJ
punditry,NN
publicized,VBN
push-up,NN
pubs,NNS
pumps,NNS
purpose,NN
puppies,NNS
purled,VBD
putout,NN
purple-black,JJ
purchase,NN
puddings,NNS
pulsations,NNS
purportedly,RB
purposeful,JJ
purges,VBZ
purify,VB
purification,NN-HL
puttana,FW-NN
pupil,NN
pullen,NP
pungently,QL
push,VB
pulled,VBD
purged,VBN
pynte,NN
pyramidal,JJ
pyramid,VB
pythagoreans,NPS
pyorrhea,NN
pyrex,NP
python,NN
pyrometers,NNS
pyrometer,NN
pyschiatrist,NN
pyknotic,JJ
pyocanea,NP
pyrophosphate,NN
pyhrric,JJ
pyramids,NNS
pyre,NN
pye,NP
pbs,NN
partial,JJ
pathless,JJ
pardon,NN
patina,NN
